beta channel, neutron ToF, beta_time (s)
3, 190.611, 581.073
2, 140.645, 581.075
3, 219.711, 581.076
2, 108.454, 581.078
2, 170.133, 581.078
3, 108.454, 581.078
3, 170.133, 581.078
2, 209.285, 581.078
3, 171.143, 581.082
3, 255.143, 581.084
3, 196.159, 581.087
3, 562.778, 581.098
3, 234.659, 581.102
3, 465.832, 581.113
2, 243.122, 581.115
2, 209.829, 581.115
2, 331.016, 581.115
3, 174.288, 581.116
2, 183.399, 581.118
2, 254.056, 581.121
3, 118.675, 581.132
3, 281.165, 581.138
2, 163.661, 581.138
2, 187.590,  581.14
3, 182.434, 581.145
2, 181.228, 581.148
2, 177.664, 581.153
3, 177.664, 581.153
3, 122.819, 581.163
3, 192.650, 581.163
3, 116.704, 581.167
3, 118.995, 581.167
3, 176.951, 581.167
3, 539.393, 581.175
2, 165.965, 581.176
2, 198.762, 581.176
3, 206.325, 581.176
2, 204.972, 581.178
2, 123.408, 581.189
3, 196.475,  581.19
3, 233.551, 581.193
3, 311.566,   581.2
3, 265.614, 581.202
2, 178.578, 581.206
2, 208.640, 581.212
2, 203.469, 581.212
2, 192.230, 581.215
3, 117.132, 581.222
3, 218.875, 581.225
3, 219.436, 581.227
2, 276.038, 581.229
3, 267.964, 581.229
3, 554.642, 581.249
3, 232.608, 581.251
2, 625.435, 581.262
3, 260.738, 581.263
3, 140.627, 581.264
2, 229.116, 581.266
2, 215.474, 581.266
3, 225.674, 581.271
3, 190.447, 581.273
3, 122.042, 581.273
3, 211.616,  581.28
2, 270.408,  581.28
2, 1058.822, 581.281
3, 1058.822, 581.281
2, 179.813, 581.281
2, 475.281,  581.29
3, 146.434, 581.303
3, 198.632, 581.309
2, 198.229, 581.311
3, 235.596, 581.319
3, 234.420, 581.329
3, 171.384,  581.33
2, 177.406, 581.331
2, 179.950, 581.337
2, 187.403, 581.342
2, 409.426, 581.344
2, 145.175, 581.349
2, 184.000,  581.35
3, 282.832, 581.352
3, 208.229, 581.367
2, 337.267, 581.368
3, 231.376, 581.372
3, 140.708, 581.379
3, 171.390, 581.381
3, 177.540, 581.381
3, 188.084, 581.386
2, 174.550, 581.387
3, 178.700, 581.389
2, 140.373, 581.394
3, 178.360, 581.405
3, 171.583, 581.418
2, 205.805, 581.422
3, 253.990, 581.427
2, 228.155, 581.431
2,  78.659, 581.444
2,  77.894, 581.444
2,  75.853, 581.444
2,  75.088, 581.444
2, 121.245, 581.444
2, 120.480, 581.444
3,  78.659, 581.444
3,  77.894, 581.444
3,  75.853, 581.444
3,  75.088, 581.444
3, 121.245, 581.444
3, 120.480, 581.444
3, 167.704, 581.444
3, 351.307, 581.446
3, 142.487,  581.45
2, 183.105, 581.451
3, 315.395, 581.453
2, 301.609, 581.455
3, 227.316, 581.458
3, 203.360, 581.459
3, 217.257, 581.469
2, 428.427, 581.469
2, 299.079, 581.474
3, 189.215, 581.474
3, 221.213, 581.475
2, 199.490, 581.482
3, 233.381, 581.484
3, 144.479, 581.484
2, 183.740, 581.486
2, 179.068, 581.486
2, 231.022, 581.487
3, 218.776, 581.492
3, 198.556, 581.495
3, 199.454, 581.496
3, 227.155, 581.497
2, 141.722,   581.5
3, 141.722,   581.5,   581.5
3, 224.561, 581.502
3, 195.758, 581.508
3, 206.445,  581.51
3, 193.121, 581.519
3, 178.240, 581.519
3, 119.846,  581.52
3, 118.355,  581.52
3, 196.570, 581.526
2, 378.979, 581.527
2, 136.922, 581.534
3, 181.638, 581.535
3, 476.794, 581.552
2, 122.936, 581.552
2, 177.255, 581.559
3, 379.419, 581.572
3, 250.297, 581.573
3, 236.080, 581.577
3, 272.413, 581.578
2, 211.062,  581.58
3, 249.246, 581.587
3, 216.157, 581.593
3, 511.626, 581.599
3, 164.125, 581.603
2, 202.992, 581.604
2, 159.553, 581.605
2, 152.699, 581.605
3, 292.443,  581.61
2, 119.841,  581.61
3, 179.843, 581.613
2, 227.036, 581.614
2, 167.724, 581.619
3, 202.911,  581.62
3, 170.618, 581.626
2, 234.208, 581.634
3, 119.383, 581.636
3, 180.980, 581.636
2, 176.095, 581.636
3, 241.739, 581.642
3, 175.419, 581.652
2, -215.016, 581.658
3, -215.016, 581.658
3, 208.973, 581.659
2, 111.677,  581.66
2, 321.114, 581.669
3, 321.114, 581.669
3, 171.106,  581.67
3, 610.380, 581.671
3, 211.952, 581.679
3, 499.774, 581.681
3, 410.898, 581.694
2, 438.351, 581.697
3, 438.351, 581.697
2, 192.759, 581.699
3, 195.339, 581.724
3, 203.004, 581.725
3, 204.102, 581.732
2, 117.554,  581.74
3, 249.619, 581.751
3, 242.484, 581.751
2, 242.166, 581.754
3, 122.220,  581.76
3, 123.014, 581.764
3, 230.903, 581.766
3, 366.075, 581.775
3, 350.211, 581.778
2, 123.429, 581.792
2, 202.113, 581.797
2, 353.482, 581.799
2, 144.287,   581.8
3, 270.815, 581.801
3, 299.826, 581.806
2, 119.436, 581.807
2, 292.109, 581.818
2, 961.535,  581.82
2, 1465.370,  581.82
3, 961.535,  581.82
3, 1465.370,  581.82
3, 181.191, 581.823
3, 220.254, 581.827
2, 237.813, 581.838
2, 269.842, 581.848
2, 271.646, 581.848
3, 269.842, 581.848
3, 271.646, 581.848
2, 222.142, 581.849
2, 356.846, 581.852
2, 244.847, 581.859
2, 190.290, 581.863
2, 998.578, 581.865
3, 998.578, 581.865
2, 120.048, 581.865
2, 119.144, 581.868
3, 187.410, 581.871
2, 234.932, 581.875
2, 170.686, 581.875
2, 106.599, 581.879
2, 313.085, 581.879
2, 217.974, 581.879
2, 177.650, 581.889
3, 320.977, 581.891
2, 118.736, 581.891
2, 122.262, 581.891
3, 118.736, 581.891
3, 122.262, 581.891
3, 268.955, 581.895
2, 195.337, 581.904
2, 281.594, 581.909
3, 229.336, 581.911
2, 174.615, 581.913
2, 977.975, 581.916
3, 977.975, 581.916
2, 664.901, 581.917
2, 1160.704, 581.917
2, 665.092, 581.917
2, 1160.896, 581.917
2, 662.873, 581.917
2, 1158.677, 581.917
3, 664.901, 581.917
3, 1160.704, 581.917
3, 665.092, 581.917
3, 1160.896, 581.917
3, 662.873, 581.917
3, 1158.677, 581.917
2, 190.893, 581.919
3, 190.893, 581.919
3, 201.465, 581.926
3, 194.516, 581.926
2, 137.391, 581.933
2, 133.136, 581.949
3, 177.635,  581.95
3, 601.157, 581.959
3, 174.876, 581.961
3, 167.620, 581.962
2, 293.986, 581.963
3, 227.691, 581.965
2, 259.467, 581.976
2, 249.772, 581.979
3, 133.801, 581.983
2, 138.772, 581.988
2, 216.376, 581.993
3, 278.107, 581.995
3, 234.474, 582.012
2, 176.760, 582.018
2, 116.991, 582.031
3, 229.189, 582.032
2, 229.630, 582.036
2, 182.773, 582.037
3, 181.652,  582.05
2, 304.818, 582.079
3, 204.638, 582.086
2, 488.206, 582.089
2, 160.863, 582.089
3, 488.206, 582.089
3, 160.863, 582.089
2, 232.629, 582.095
2, 138.958, 582.101
3, 276.493, 582.116
3, 403.409, 582.122
2, 158.225, 582.137
3, 182.200, 582.138
3, 207.070, 582.139
3, 243.212, 582.142
2, 293.228, 582.155
3, 265.733, 582.156
3, 151.672, 582.171
2, 119.568, 582.177
3, 254.570, 582.179
3, 119.773, 582.184
3, 171.639, 582.196
3, 192.850, 582.209
3, 148.044, 582.213
3, 191.116, 582.216
2, 127.161, 582.223
3, 198.683, 582.225
2, 177.823, 582.226
3, 122.271, 582.234
3, 200.476, 582.235
2, 203.064, 582.243
3, 248.948, 582.251
3, 545.308, 582.251
2, 167.528, 582.265
3, 139.957, 582.268
2, 195.000, 582.269
3, 177.288, 582.274
3, 184.746, 582.274
2, 194.826, 582.274
3, 194.826, 582.274
2, 466.500, 582.276
2, 381.631,  582.28
2, 230.358,  582.28
3, 381.631,  582.28
3, 230.358,  582.28
2, 562.917, 582.282
3, 156.184, 582.287
2, 137.863, 582.291
2, 574.897, 582.307
3, 193.233, 582.309
3, 145.045,  582.32
3, 120.427, 582.344
3, 213.458, 582.346
3, 174.460, 582.352
2, 213.949, 582.354
3, 218.450, 582.359
3, 203.028,  582.36
2, 255.601, 582.363
3, 255.601, 582.363
2, 178.689, 582.364
3, 235.475, 582.364
3, 206.410, 582.366
2, 937.373, 582.369
2, 937.521, 582.369
3, 937.373, 582.369
3, 937.521, 582.369
3, 237.605, 582.374
2, 124.166,  582.38
2, 201.645, 582.386
3, 121.149, 582.398
2, 495.844, 582.403
3, 256.905, 582.405
2, 159.441, 582.418
2, 191.660,  582.42
3, 158.296, 582.423
3, 249.783, 582.445
3, 193.897, 582.446
3, 167.135,  582.45
2, 161.945, 582.462
2, 224.868, 582.467
3, 204.253, 582.473
3, 253.815, 582.485
3, 101.562, 582.485
3, 121.253, 582.487
2, 115.408,  582.49
2, 141.869, 582.491
3, 568.486, 582.493
2, 295.475, 582.506
3, 187.347, 582.515
2, 265.197, 582.516
3, 152.475, 582.517
2, 208.922,  582.52
2, 165.310,  582.53
2, 165.556,  582.53
2, 224.612, 582.533
3, 200.937, 582.539
3, 579.867,  582.54
2, 261.119, 582.541
3, 206.990, 582.572
2, 144.958, 582.578
2, 222.254,  582.59
2, 224.362,  582.59
3, 222.254,  582.59
3, 224.362,  582.59
3, 116.218, 582.595
2, 122.449, 582.595
3, 200.109,   582.6
3, 164.399, 582.601
2, 119.482, 582.606
3, 180.017, 582.612
3, 182.237, 582.612
2, 140.443, 582.616
3, 281.197, 582.617
3, 238.988, 582.625
3, 186.486, 582.639
3, 210.033, 582.644
3, 183.517, 582.652
2, 197.821, 582.686
3, 178.302, 582.701
3, 205.528, 582.724
3, 203.298, 582.728
3, 234.361, 582.728
3, 1064.336, 582.728
3, 175.729,  582.74
2, 139.646, 582.741
2, 140.604, 582.744
2, 140.230, 582.767
3, 531.440,  582.77
2, 252.484, 582.776
2, 282.221,  582.78
3, 202.601, 582.784
3, 224.784,  582.79
2, 222.380, 582.795
3, 249.916, 582.821
3, 143.800, 582.849
3, 185.589, 582.859
3, 447.720, 582.869
3, 206.786, 582.874
3, 258.835, 582.877
2, 192.385, 582.879
3, 193.547, 582.885
2, 236.217,  582.89
3, 188.109, 582.901
3, 196.062, 582.901
3, 209.542, 582.967
3, 153.034,  582.97
3, 253.710, 582.977
2, 123.794, 582.983
2, 252.346, 582.985
3, 175.875, 582.986
2, 422.086,  582.99
3, 422.086,  582.99
3, 168.464, 582.996
3, 205.353, 583.006
2, 214.679, 583.015
3, 208.877, 583.019
3, 222.831, 583.021
2, 255.290, 583.028
3, 243.245,  583.05
3, 172.845,  583.05
2, 138.203, 583.056
3, 176.130, 583.068
3, 189.717, 583.068
3, 240.610, 583.077
2, 175.277, 583.078
2, 427.794, 583.089
2, 276.038, 583.089
2, 118.444, 583.113
3, 369.927, 583.124
3, 140.340, 583.138
3, 290.884, 583.138
2, 181.149, 583.141
2, 253.461, 583.164
3, 187.057, 583.168
3, 193.917, 583.168
3, 177.247, 583.195
3, 569.001, 583.195
3, 204.536, 583.196
3, 194.579, 583.198
2, 185.373, 583.206
2, 188.844, 583.206
3, 185.373, 583.206
3, 188.844, 583.206
3, 243.457, 583.227
2, 216.011,  583.25
2, 223.280,  583.25
3, 216.011,  583.25
3, 223.280,  583.25
2, 236.000, 583.271
3, 454.267, 583.281
3, 436.606, 583.281
3, 116.648, 583.291
2, 240.127, 583.307
3, 268.787, 583.351
3, 263.367, 583.351
3, 200.985,  583.36
3, 146.705, 583.362
2, 187.462, 583.367
3, 229.791, 583.393
3, 192.850, 583.419
3, 209.599, 583.422
3, 512.764, 583.423
2, 481.482, 583.446
3, 481.482, 583.446
2, 191.438,  583.45
3, 258.461, 583.452
3, 126.168, 583.454
3, 205.409, 583.458
2, 195.001, 583.466
2, 195.255, 583.466
2, 209.547, 583.466
2, 233.821, 583.486
3, 257.393, 583.495
3, 204.246, 583.552
2, 436.360, 583.559
3, 213.334, 583.562
3, 278.991, 583.564
3, 219.702,  583.61
2, 437.879, 583.627
3, 149.593, 583.636
3, 171.039, 583.654
2, 141.033, 583.662
3, 181.122, 583.671
2, 170.890, 583.673
3, 182.067, 583.678
3, 194.144, 583.684
3, 272.808, 583.703
2, 230.683, 583.709
2, 210.662, 583.724
3, 220.668, 583.737
3, 203.985, 583.746
3, 189.114,  583.75
3, 200.499,  583.75
3, 240.086, 583.751
3, 173.496, 583.772
3, 261.396, 583.773
3, 241.146, 583.817
3, 228.495, 583.845
2, 398.161, 583.845
2, 391.812, 583.845
3, 398.161, 583.845
3, 391.812, 583.845
2, 182.018, 583.872
2, 372.015, 583.896
3, 501.455, 583.899
2, 181.073, 583.922
3, 180.830, 583.924
3, 181.750, 583.944
3, 125.939, 583.952
2, 142.327, 583.966
3, 290.994,  583.97
2, 151.063,  583.98
3, 383.387, 583.988
3, 474.747, 583.994
2, 228.455, 584.008
2, 178.330, 584.022
3, 228.702, 584.064
3, 172.863, 584.069
3, 203.407, 584.079
3, 139.060, 584.089
2, 119.081, 584.099
3, 205.179, 584.105
2, 195.400, 584.113
2, 211.198, 584.119
2, 203.664, 584.137
3, 199.558, 584.173
2, 252.955, 584.183
3, 180.147, 584.185
3, 194.806, 584.197
2, 137.463,   584.2
3, 216.239, 584.214
2, 234.262, 584.225
3, 300.918, 584.245
3, 191.066, 584.251
2, 122.385, 584.279
2, 163.955, 584.289
2, 227.881,  584.39
2, 201.717, 584.402
3, 313.019, 584.416
2, 173.793, 584.472
2, 207.569, 584.479
2, 114.544,  584.48
3, 186.381, 584.485
2, 205.968, 584.518
3, 140.919, 584.547
2, 291.794, 584.552
3, 187.728, 584.575
2, 234.589, 584.576
2, 226.976, 584.577
2, 195.764, 584.661
2, 194.257, 584.661
3, 195.764, 584.661
3, 194.257, 584.661
3, 237.609, 584.671
2, 199.532, 584.691
3, 125.273, 584.703
2, 185.141, 584.708
3, 233.945, 584.712
3, 220.850, 584.712
2, 140.133, 584.751
3, 169.580, 584.796
3, 123.802, 584.808
2, 308.188, 584.837
3, 176.949,  584.84
2, 209.254, 584.852
2, 214.954, 584.878
3, 204.448, 584.891
3, 176.118, 584.902
3, 172.805, 584.906
2, 113.266, 584.921
2, 119.545, 584.921
2, 112.835, 584.921
2, 119.114, 584.921
3, 113.266, 584.921
3, 119.545, 584.921
3, 112.835, 584.921
3, 119.114, 584.921
2, 137.839, 584.992
2, 177.043, 585.014
3, 193.957, 585.081
3, 252.761, 585.089
2, 241.646, 585.103
3, 233.811, 585.128
2, 376.710, 585.149
2, 292.478, 585.152
3, 292.478, 585.152
2, 118.170, 585.159
2, 116.123, 585.168
2, 269.299, 585.202
2, 274.434, 585.202
3, 269.299, 585.202
3, 274.434, 585.202
3, 122.622, 585.206
3, 201.787, 585.285
3, 142.358, 585.309
2, 163.499, 585.327
3, 119.428, 585.339
2, 114.764,  585.34
2, 115.358, 585.348
2, 116.823, 585.373
3, 120.182, 585.375
3, 196.044, 585.383
2, 509.592, 585.407
2, 510.160, 585.407
2, 216.695, 585.422
3, 206.591, 585.447
2, 119.462, 585.457
3, 140.277,  585.48
3, 121.274, 585.554
3, 123.592, 585.554
3, 215.526, 585.606
3, 413.457, 585.618
3, 143.260, 585.628
3, 183.735, 585.663
2, 181.031, 585.676
2, 115.694, 585.703
2, 112.721, 585.717
2, 139.724, 585.777
2, 197.058, 585.813
2, 516.029, 585.878
3, 194.772,  585.89
3, 200.519, 585.907
3, 212.555, 585.917
2, 175.421, 586.003
2, 120.042,  586.01
2, 123.700,  586.01
3, 204.257, 586.036
3, 319.492, 586.042
3, 271.511, 586.051
3, 139.460, 586.089
3, 142.063, 586.107
3, 219.095, 586.129
3, 132.345, 586.132
3, 510.069,  586.21
2, 126.053, 586.257
3, 116.036, 586.269
2, 251.229, 586.279
2, 117.291, 586.281
3, 212.135, 586.283
3, 204.872, 586.341
2, 136.135, 586.378
2, 119.554,  586.41
2, 111.115, 586.413
3, 117.654, 586.551
3, 124.788, 586.617
3, 238.067, 586.636
2, 221.930, 586.653
3, 185.069, 586.695
3, 213.663,  586.76
3, 115.654, 586.772
3, 145.716, 586.813
3, 141.073, 586.813
2, 119.884, 586.845
3, 452.684, 586.965
3, 119.519, 587.072
2, 116.402, 587.105
2, 235.279,  587.11
2, 116.978, 587.135
2, 136.234, 587.139
2, 167.161, 587.206
2, 120.771, 587.216
3, 204.477, 587.233
2, 119.363,  587.38
2, 142.616, 587.384
3, 120.450, 587.399
3, 141.825, 587.408
3, 237.157, 587.537
3, 221.388, 587.559
2, 140.120, 587.659
2, 211.921, 587.694
2, 436.099, 587.699
2, 438.481, 587.699
2, 118.046, 587.807
3, 224.932, 587.808
3, 344.679, 587.835
2, 120.702, 587.909
2, 119.291, 587.909
3, 672.961, 587.989
3, 678.100, 587.989
3, 147.660, 587.989
3, 711.132, 587.989
3, 137.179, 587.989
3, 162.864, 587.989
3, 379.501, 587.989
3, 129.181, 587.989
3, 731.721, 587.989
3, 138.887, 587.989
3, 266.929, 587.989
3, 221.174, 587.989
3,  72.221, 587.989
3, 726.309, 587.989
3, 387.575, 587.989
3, 201.975, 587.989
3, 228.419, 587.989
3, 182.329, 587.989
3, 697.276, 587.989
3, 291.153, 587.989
3, 131.659, 587.989
3, 1031.925, 587.989
3, 113.014, 587.989
3, 167.926, 587.989
2, 1009.862, 587.989
2, 244.139, 587.989
3, 497.613, 587.989
3, 571.244, 587.989
3, 480.815, 587.989
2, 397.837, 587.989
2, 193.842, 587.993
3, 251.313, 588.013
3, 253.728, 588.023
2, 189.037, 588.065
3, 121.943, 588.067
2, 154.638, 588.069
2, 133.559, 588.069
3, 117.535, 588.079
2, 118.555, 588.094
3, 256.447, 588.098
2, 431.285, 588.117
2, 431.982, 588.117
3, 490.049, 588.134
2, 205.671, 588.135
2, 140.832,  588.14
2, 138.517,  588.14
3, 252.874, 588.142
3, 255.295, 588.142
2, 124.637, 588.158
2, 160.329, 588.164
2, 234.507, 588.164
3, 200.166, 588.166
2, 244.731, 588.184
2, 119.502, 588.187
3, 273.771, 588.189
2, 236.105, 588.191
3, 239.473, 588.196
3, 213.795, 588.201
3, 157.146, 588.208
2, 194.401,  588.21
3, 169.746, 588.213
3, 288.538, 588.213
3, 121.828, 588.215
3, 126.007, 588.216
2, 249.417, 588.217
2, 207.870, 588.222
3, 182.816,  588.23
2, 179.735,  588.23
2, 192.396, 588.239
2, 123.869, 588.247
2, 378.050, 588.251
3, 194.244, 588.257
2, 262.018, 588.259
2, 170.389, 588.261
3, 187.140, 588.272
2, 188.818, 588.273
2, 210.719, 588.275
3, 123.157, 588.279
3, 231.288,  588.28
3, 242.756, 588.284
3, 262.555, 588.287
2, 230.922, 588.291
2, 195.921, 588.305
3, 257.888, 588.305
2, 221.605, 588.305
2, 209.519, 588.308
3, 209.519, 588.308
2, 170.587, 588.317
2, 223.445, 588.319
3, 490.498,  588.32
3, 195.767, 588.328
2, 374.233, 588.333
3, 358.458, 588.343
3, 429.871, 588.343
3, 433.678, 588.343
2, 237.932, 588.353
2, 171.669, 588.354
3, 208.245, 588.358
3, 197.645, 588.366
3, 182.891, 588.367
2, 375.895, 588.368
3, 183.843,  588.37
3, 615.942, 588.375
3, 142.896, 588.376
2, 228.302, 588.383
2, 196.101, 588.391
3, 249.563, 588.391
2, 140.955, 588.398
3, 140.955, 588.398
2, 170.985, 588.398
3, 186.436, 588.402
3, 203.690,  588.41
3, 203.633, 588.413
3, 191.599, 588.419
3, 189.398, 588.422
3, 205.132, 588.423
2, 177.164,  588.43
3, 231.889, 588.435
3, 182.721, 588.435
3, 542.083, 588.439
3, 196.232, 588.444
3, 198.631, 588.444
2, 185.114, 588.444
3, 245.459, 588.445
3, 203.981, 588.449
3, 452.421, 588.453
3, 158.117, 588.458
3, 253.707, 588.462
2, 196.923, 588.467
3, 253.704, 588.472
2, 191.374, 588.473
3, 191.374, 588.473
3, 179.557, 588.473
2, 189.992, 588.475
3, 190.412, 588.476
3, 195.023, 588.476
3, 170.380, 588.476
2, 207.047, 588.478
2, 284.540, 588.482
3, 218.551, 588.484
2, 182.783, 588.485
2, 339.884, 588.493
3, 176.366, 588.495
3, 179.621, 588.497
2, 199.597, 588.498
3, 199.902, 588.502
3, 214.723, 588.514
2, 518.286, 588.516
2, 207.646,  588.52
3, 183.734, 588.521
2, 141.293, 588.525
2, 482.109, 588.527
3, 204.887, 588.532
2, 203.624, 588.544
3, 116.748, 588.544
3, 118.499, 588.544
3, 195.541, 588.556
3, 212.902, 588.562
2, 196.197, 588.562
2, 179.623, 588.565
3, 132.449, 588.568
3, 548.043, 588.569
3, 240.730, 588.571
3, 142.142, 588.573
3, 211.108, 588.574
2, 298.219, 588.578
2, 298.546, 588.578
3, 298.219, 588.578
3, 298.546, 588.578
2, 221.324, 588.581
3, 126.206, 588.582
3, 176.655, 588.584
2, 250.575, 588.584
2, 244.411, 588.591
2, 185.919, 588.594
3, 229.777, 588.597
3, 171.812, 588.598
3, 366.683, 588.602
3, 377.242, 588.606
3, 224.673, 588.608
3, 120.775, 588.614
2, 243.978,  588.62
3, 149.094, 588.621
3, 130.477, 588.621
3, 223.042, 588.628
2, 244.629, 588.633
2,  97.136, 588.634
3, 219.303, 588.636
3, 191.929, 588.639
2, 264.585,  588.64
2, 271.300,  588.64
3, 264.585,  588.64
3, 271.300,  588.64
3, 647.894, 588.641
3, 648.264, 588.641
3, 129.285, 588.642
2, 174.671, 588.647
3, 174.671, 588.647
3, 203.766, 588.647
2, 140.683, 588.654
2, 280.400, 588.655
3, 143.961, 588.658
2, 234.175, 588.667
3, 242.397, 588.668
3, 257.247, 588.673
3, 187.571, 588.675
3, 357.683, 588.675
3, 401.636, 588.676
2, 143.112, 588.682
2, 119.068, 588.682
3, 121.421, 588.686
3, 191.270, 588.686
3, 188.368, 588.689
2, 176.837, 588.692
2, 503.166, 588.703
3, 503.166, 588.703
3, 184.680, 588.704
2, 181.023, 588.732
2, 182.470, 588.732
3, 181.023, 588.732
3, 182.470, 588.732
3, 122.585, 588.733
3, 218.549, 588.735
3, 208.839, 588.735
3, 312.269, 588.749
3, 227.825,  588.75
3, 230.483,  588.75
2, 137.123, 588.752
2, 142.648, 588.752
3, 395.239, 588.752
3, 205.214, 588.755
2, 205.857, 588.766
2, 179.087, 588.766
3, 321.143,  588.77
2, 171.843, 588.775
3, 215.540, 588.778
3, 347.014,  588.78
3, 122.461, 588.781
2, 689.334, 588.782
2, 690.512, 588.782
3, 689.334, 588.782
3, 690.512, 588.782
3, 201.324, 588.784
2, 112.998, 588.794, 588.794
2, 111.228, 588.794, 588.794
3, 177.970, 588.796
2, 580.290, 588.797
2, 506.673, 588.801
3, 506.673, 588.801
3, 217.325, 588.811
3, 118.966, 588.818
3, 308.430,  588.82
2, 231.303, 588.824
2, 255.270, 588.829
3, 119.326, 588.831
2, 226.411, 588.832
2, 316.538, 588.833
3, 204.229, 588.835
2, 137.994,  588.84
2, 140.952,  588.84
3, 137.994,  588.84
3, 140.952,  588.84
3, 177.093, 588.845
2, 255.012, 588.848
2, 187.173, 588.853
2, 209.575, 588.865
3, 235.461, 588.867
2, 225.112, 588.868
3, 225.112, 588.868
2, 310.741, 588.871
2, 573.460, 588.875
3, 573.460, 588.875
2, 299.091, 588.875
3, 299.091, 588.875
3, 227.679, 588.882
2, 293.610, 588.884
3, 293.610, 588.884
2, 633.041, 588.885
3, 203.255, 588.893
3, 161.540, 588.896
3, 177.836, 588.904
3, 143.841, 588.904
2, 268.427, 588.911
3, 255.882, 588.915
3, 207.502, 588.917
3, 395.094, 588.922
3, 275.398,  588.93
3, 300.119, 588.937
2, 265.239, 588.944
2, 289.155, 588.962
2, 178.103, 588.967
2, 177.175, 588.967
2, 168.203, 588.971
2, 172.706, 588.971
3, 168.203, 588.971
3, 172.706, 588.971
3, 205.190, 588.985
3, 177.002, 588.989
3, 136.977,  588.99
2, 202.402, 588.991
3, 254.891, 589.006
3, 205.133, 589.029
2, 249.336, 589.031
3, 180.225, 589.031
3, 192.241,  589.04
3, 179.724,  589.04
2, 360.055, 589.042
2, 174.160, 589.058
3, 241.244,  589.06
3, 201.679, 589.072
2, 471.854, 589.085
2, 523.426, 589.086
3, 170.994, 589.089
2, 178.511, 589.096
3, 178.511, 589.096
3, 356.220, 589.097
3, 192.093, 589.105
2, 248.810, 589.119
3, 189.531,  589.13
2, 261.831, 589.143
3, 233.226, 589.152
2, 385.575, 589.158
2, 380.255, 589.158
3, 385.575, 589.158
3, 380.255, 589.158
2, 181.474, 589.167
2, 393.339, 589.172
3, 506.364, 589.183
3, 200.421, 589.186
2, 264.936, 589.187
2, 202.423, 589.192
2, 122.172, 589.203
2, 119.713, 589.205
3, 507.220, 589.218
3, 132.951, 589.219
3, 229.833, 589.228
2, 199.323, 589.232
2, 191.327, 589.233
3, 245.656, 589.258
2, 184.701, 589.259
3, 184.938, 589.266
2, 312.589, 589.278
3, 241.782, 589.278
2, 195.316, 589.286
3,  60.855, 589.292
3, 179.031, 589.319
3, 191.338, 589.336
3, 233.341, 589.344
2, 519.352, 589.347
3, 254.289, 589.349
2, 365.046,  589.36
3, 200.102, 589.364
3, 178.751, 589.365
2, 464.159, 589.369
2, 190.828, 589.377
3, 144.363, 589.377
2, 148.655, 589.389
2, 143.128,  589.39
3, 145.282, 589.419
2, 229.723, 589.424
3, 229.723, 589.424
3, 210.222, 589.434
3, 522.672, 589.437
2, 207.372, 589.439
2, 202.546, 589.443
3, 175.517, 589.453
3, 184.327, 589.459
3, 167.011, 589.476
3, 565.744, 589.477
3, -119.671, 589.488
3, -140.059, 589.488
3, -142.938, 589.488
3, 275.179,  589.49
2, 118.866, 589.497
3, 118.866, 589.497
2, 172.205, 589.498
3, 185.195, 589.499
2, 242.053, 589.505
3, 184.839, 589.506
2, 118.462, 589.514
2, 189.811, 589.525
3, 184.029, 589.536
3, 275.557, 589.537
3, 460.179, 589.538
3, 201.375, 589.539
2, 211.086,  589.55
2, 124.067, 589.553
2, 136.506, 589.564
3, 178.281, 589.567
3, 207.318, 589.579
2, 248.509, 589.581
3, 225.391, 589.588
3, 144.605, 589.591
3, 143.733, 589.592
3, 170.364, 589.599
2, 203.098, 589.617
3, 203.098, 589.617
2, 286.543, 589.618
3, 139.577, 589.621
2, 194.068, 589.634
3, 194.068, 589.634
3, 225.501, 589.642
2, 112.790, 589.656
3, 180.652, 589.665
3, 172.732, 589.675
3, 188.826, 589.677
3, 177.608, 589.677
2, 178.497, 589.678
3, 185.097, 589.683
2, 115.035, 589.691
2, 191.519, 589.695
3, 170.836, 589.697
3, 143.691, 589.702
3, 333.539,  589.72
3, 339.179,  589.72
3, 178.287, 589.741
2, 306.575, 589.759
3, 157.560,  589.76
2, 165.853, 589.778
2, 183.651, 589.787
3, 183.651, 589.787
2, 138.708, 589.787
3, 379.489, 589.803
2, 196.369, 589.808
3, 154.721, 589.821
3, 166.118, 589.821
3, 173.598, 589.821
2, 231.113, 589.822
2, 130.167, 589.831
3, 228.019, 589.846
3, 137.634, 589.849
2, 135.749, 589.852
2, 225.646, 589.855
2, 231.978, 589.859
2, 268.077, 589.863
2, 276.332, 589.863
3, 297.180, 589.874
2, 290.288,  589.88
3, 187.530, 589.912
2, 251.551, 589.927
3, 194.157, 589.932
3, 265.585, 589.935
2, 114.254, 589.942
2, 203.400, 589.948
2, 145.708, 589.949
3, 141.960, 589.955
2, 194.968, 589.959
3, 181.016, 589.975
3, 341.264, 589.996
3, 200.152, 590.012
2, 621.421, 590.018
3, 117.385, 590.025
2, 205.844, 590.027
3, 165.787, 590.043
3,  38.078, 590.045
2, 195.382, 590.057
3, 247.358, 590.061
3, 490.253, 590.067
2, 147.859, 590.084
3, 121.259, 590.098
3, 158.437, 590.118
2, 141.339, 590.128
3, 327.809, 590.142
3, 118.992, 590.176
2, 147.241, 590.182
