beta channel, neutron ToF, beta_time (s)
3, 351.250, 3181.79
3, 196.398, 3181.81
3, 147.453, 3181.82
3, 204.523, 3181.83
3, 100.938, 3181.84
3, 207.180, 3181.84
3, 217.695, 3181.84
2, 269.102, 3181.85
3, 190.367, 3181.85
2, 183.250, 3181.85
2, 242.961, 3181.89
2, 206.445, 3181.94
2, 217.664, 3181.94
2, 316.539, 3181.94
2, 329.930, 3181.96
2, 198.883, 3181.97
2, 142.375, 3181.98
3, 202.203,  3182.0
2, 228.492, 3182.01
3, 261.656, 3182.02
3, 252.711, 3182.05
3, 189.758, 3182.08
3, 179.602, 3182.08
3, 194.445, 3182.08
2, 175.633, 3182.11
3, 205.945, 3182.13
3, 231.703, 3182.15
2, 195.523, 3182.18
3, 342.461, 3182.19
3, 213.195, 3182.19
2, 174.828, 3182.19
3, 253.086, 3182.19
2, 189.828,  3182.2
3, 135.523, 3182.22
3, 195.297, 3182.25
3, 193.227, 3182.25
3, 245.125, 3182.26
3, 257.602, 3182.27
2, 198.945, 3182.29
3, 207.758, 3182.29
3, 143.594, 3182.31
3, 143.906, 3182.31
2, 128.961, 3182.32
3, 257.828, 3182.33
3, 197.336, 3182.37
2, 210.344,  3182.4
3, 272.172,  3182.4
3, 363.758, 3182.47
3, 268.664, 3182.47
2, 190.648, 3182.48
2, 174.461, 3182.48
2, 307.570, 3182.49
2, 137.266, 3182.49
3, 137.266, 3182.49
3, 190.133,  3182.5
3, 239.836, 3182.51
2, 140.516, 3182.53
3, 471.320, 3182.56
2, 179.031, 3182.58
2, 251.695, 3182.72
3, 172.523, 3182.73
3, 180.797, 3182.73
3, 171.547, 3182.73
2, 223.031, 3182.77
3, 232.734,  3182.8
3, 141.422, 3182.86
2, 250.734, 3182.88
3, 434.586, 3182.89
3, 323.688, 3182.91
2, 177.242, 3182.96
2, 118.852, 3182.97
2, 335.750, 3182.99
2, 200.539, 3183.01
3, 265.812, 3183.07
3, 193.547, 3183.08
3, 137.812,  3183.1
3, 241.875, 3183.14
3, 251.875, 3183.16
2, 204.680, 3183.17
3, 145.781,  3183.2
2, 210.297, 3183.24
3,  88.711, 3183.33
2, 806.492, 3183.38
3, 806.492, 3183.38
3, 209.836, 3183.38
3, 200.586, 3183.39
3, 312.172, 3183.39
3, 231.727, 3183.51
2, 216.258, 3183.52
2, 217.641, 3183.52
3, 216.258, 3183.52
3, 217.641, 3183.52
2, 265.625, 3183.54
3, 203.477, 3183.54
2, 646.578, 3183.55
3, 258.898,  3183.6
3, 244.000, 3183.61
2, 139.117, 3183.62
3, 254.195, 3183.62
3, 166.945, 3183.63
3, 242.594, 3183.71
3, 182.648, 3183.73
2, 187.180, 3183.74
2, 142.609, 3183.75
3, 178.898, 3183.76
2, 137.508, 3183.76
2, 232.203, 3183.77
2, 211.289,  3183.8
3, 456.625, 3183.82
2, 250.938, 3183.86
3, 222.195, 3183.91
3, 234.461, 3183.93
2, 587.359, 3183.98
2, 584.125, 3183.98
3, 260.688, 3183.98
3, 212.594, 3184.01
2, 327.070, 3184.07
2, 195.656, 3184.11
2, 116.367, 3184.14
2, 205.547, 3184.16
3, 226.156, 3184.17
2, 354.125, 3184.28
2, 168.844, 3184.29
3, 195.477, 3184.32
3, 306.039, 3184.34
2, 141.406, 3184.38
2, 232.883, 3184.44
2, 298.898, 3184.44
3, 144.875, 3184.45
2, 143.148, 3184.71
2, 143.148, 3184.71
2, 145.141, 3184.82
3, 257.008, 3184.87
2, 235.156, 3184.98
3, 276.562, 3185.03
3, 100.648, 3185.04
3, 141.055,  3185.1
3, 268.070, 3185.11
3, 193.984, 3185.15
2, 116.078, 3185.19
3, 179.734, 3185.24
2,  97.266, 3185.38
2, 117.102, 3185.43
3, 246.609, 3185.44
2, 201.438, 3185.52
2, 143.641, 3185.53
2, 139.109, 3185.53
3, 566.758, 3185.56
2, 128.422, 3185.65
2, 137.422, 3185.65
2, 115.711, 3185.79
3, 132.531, 3186.03
2, 143.055, 3186.19
2, 105.812, 3186.47
2, 196.227, 3186.53
2, 143.484, 3186.54
3, 253.359, 3186.68
3, 396.961, 3186.68
3, 269.930,  3186.7
2, 135.141, 3186.74
2, 136.102, 3186.81
2, 207.914, 3186.88
2, 350.352, 3187.07
2, 306.141, 3187.09
2, 138.312, 3187.11
2, 139.859, 3187.25
3, 206.117, 3187.34
2, 297.336, 3187.34
2, 143.203, 3187.37
2, 136.562, 3187.55
2, 118.578, 3187.76
2, 136.477, 3187.82
2, 143.086, 3187.91
2, 139.492, 3187.91
2, 117.641, 3187.97
2, 119.117, 3188.48
3, 188.430, 3188.55
2, 139.078, 3188.62
3, 438.391, 3188.67
2, 143.758, 3188.68
2, 146.742, 3189.02
3, 141.578, 3189.17
2, 136.883, 3189.31
3, 141.969, 3189.45
2, 140.062, 3189.93
2, 119.516, 3189.93
2, 120.688, 3189.93
3, 146.617, 3189.98
2, 145.898, 3190.17
2, 120.539, 3190.54
2, 140.391, 3190.62
2, 138.023, 3190.65
2, 515.695, 3190.73
2, 138.219, 3190.87
2, 149.234, 3190.93
3, 124.547, 3191.02
3, 122.922, 3191.02
3, 144.906, 3191.04
2, 119.586, 3191.13
2, 141.500, 3191.24
3, 143.148, 3191.39
2, 247.789, 3191.44
3, 142.109, 3191.47
2, 136.195, 3192.01
2, 140.867, 3192.01
2, 116.242, 3192.09
2, 138.688, 3192.12
2, 146.156, 3192.21
2, 139.008, 3192.22
2, 138.773, 3192.42
2, 139.516, 3192.42
2, 139.750, 3192.76
2, 651.141, 3192.78
2, 119.664, 3192.88
2, 137.758, 3192.94
2, 120.938, 3193.09
3, 436.992, 3193.37
2, 140.109,  3193.4
3, 137.320, 3193.81
2, 117.648, 3193.86
2, 142.125, 3193.89
2, 115.031, 3194.08
3, 233.023, 3194.09
2, 139.398, 3194.27
2, 136.961, 3194.58
3, 139.992,  3194.6
2, 140.742, 3194.66
2, 123.594, 3194.66
3, 139.414, 3194.93
2, 139.578, 3195.78
2, 331.703,  3195.9
3, 145.086,  3196.2
3, 137.617, 3196.31
2, 139.648, 3196.33
3, 140.664, 3196.38
2, 142.484, 3196.41
3, 208.312, 3196.76
3, 439.859, 3196.95
3, 587.555, 3197.07
3, 165.500, 3197.21
2, 145.852, 3198.04
2, 335.617, 3198.06
2, 142.922, 3198.45
2, 138.023, 3198.48
3, 140.875, 3198.49
2, 591.531, 3198.55
2, 137.125, 3198.64
2, 138.164, 3198.74
2, 142.070, 3198.94
2, 140.625, 3199.15
3, 206.625, 3199.47
2, 135.898, 3199.64
2, 140.688, 3199.64
2, 196.406, 3199.64
3, 241.648, 3199.67
3, 220.609, 3199.68
3, 255.062, 3199.69
3, 197.273,  3199.7
3, 198.789, 3199.72
2, 140.195, 3199.72
2, 141.562, 3199.72
2, 140.750, 3199.72
2, 142.117, 3199.72
3, 140.195, 3199.72
3, 141.562, 3199.72
3, 140.750, 3199.72
3, 142.117, 3199.72
3, 698.742, 3199.72
3, 704.039, 3199.72
3, 154.680, 3199.72
2, 266.328, 3199.74
2, 189.133, 3199.74
3, 303.234, 3199.75
3, 610.852, 3199.76
3, 415.750, 3199.76
2, 140.414, 3199.77
2, 169.703, 3199.77
3, 270.281, 3199.78
3, 301.398, 3199.79
3, 205.719, 3199.79
2, 139.195, 3199.79
3, 205.008, 3199.79
2, 465.734, 3199.79
2, 175.438, 3199.79
2, 275.227,  3199.8
2, 496.383,  3199.8
2, 182.336, 3199.81
2, -148.242, 3199.81
3, -148.242, 3199.81
2, 214.125, 3199.81
2, 199.617, 3199.81
2, 191.414, 3199.81
3, 299.055, 3199.82
3, 253.469, 3199.82
3, 197.711, 3199.82
3, 255.516, 3199.82
3, 116.352, 3199.83
3, 176.508, 3199.83
2, 854.555, 3199.83
3, 854.555, 3199.83
3, 599.078, 3199.84
3, 394.984, 3199.84
2, 181.680, 3199.85
3, 181.680, 3199.85, 3199.85
2, 235.562, 3199.86
2, 205.789, 3199.86
3, 199.000, 3199.86
3, 237.555, 3199.86
3, 300.219, 3199.88
2, 154.617, 3199.88
3, 353.812, 3199.88
3, 152.062, 3199.89
3, 151.219, 3199.89
3, 363.078, 3199.89
2, 345.492,  3199.9
3, 225.289,  3199.9
3, 118.852,  3199.9
2, 197.602, 3199.91
2, 202.641, 3199.91
2, 237.125, 3199.91
3, 204.586, 3199.91
2, 245.961, 3199.91
3, 137.070, 3199.91
3, 247.734, 3199.92
3, 339.727, 3199.93
3, 199.602, 3199.93
3, 203.648, 3199.94
3, 198.914, 3199.94
3, 253.039, 3199.94
3, 258.336, 3199.95
3, 183.633, 3199.95
3, 166.195, 3199.95
2, 150.945, 3199.96
3, 236.305, 3199.96
3, 189.453, 3199.96
2, 199.000, 3199.96
2, 264.461, 3199.97
3, 299.438, 3199.98
3, 304.656, 3199.98
2, 209.445, 3199.98
2, 255.078, 3199.98
3, 199.844, 3199.99
3, 294.562, 3199.99
3, 199.492, 3199.99
3, 137.188,  3200.0
3, 139.492, 3200.01
3, 328.633, 3200.01
2, 140.852, 3200.02
3, 176.906, 3200.03
2, 221.758, 3200.04
3, 191.461, 3200.04
3, 198.961, 3200.04
3, 241.758, 3200.05
3, 213.281, 3200.05
2, 202.805, 3200.05
2, 257.250, 3200.05
3, 195.359, 3200.05
3, 229.000, 3200.06
3, 141.945, 3200.06
2, 141.375, 3200.06
2, 143.797, 3200.06
2, 179.914, 3200.07
3, 144.547, 3200.07
2, 201.148, 3200.08
2, 205.609, 3200.08
3, 179.578, 3200.08
3, 190.344, 3200.08
3, 216.133, 3200.09
3, 499.023, 3200.09
3, 199.820,  3200.1
2, 123.234,  3200.1
2, 320.641,  3200.1
2, 549.531,  3200.1
2, 220.141,  3200.1
3, 549.531,  3200.1
3, 220.141,  3200.1
2, 178.164,  3200.1
2, 226.617, 3200.11
3, 238.078, 3200.11
3, 191.492, 3200.12
2, 116.961, 3200.12
2, 191.109, 3200.13
2, 317.391, 3200.14
3, 206.414, 3200.14
3, 369.766, 3200.15
3, 259.070, 3200.15
3, 256.508, 3200.15
2, 163.562, 3200.16
2, 528.336, 3200.16
2, 192.133, 3200.16
2, 144.039, 3200.17
3, 517.430, 3200.17
3, 236.789, 3200.17
2, 194.086, 3200.17
2, 198.789, 3200.17
3, 198.789, 3200.17
3, 237.078, 3200.17
3, 174.953, 3200.19
3, 119.664,  3200.2
3, 199.148,  3200.2
2, 142.367, 3200.21
2, 196.422, 3200.21
3, 204.664, 3200.22
3, 266.789, 3200.23
2, 193.094, 3200.23
3, 116.086, 3200.23
3, 240.906, 3200.24
3, 138.016, 3200.25
2, 192.594, 3200.25
2, 197.945, 3200.25
3, 291.367, 3200.25
3, 193.742, 3200.25
3, 142.008, 3200.25
3, 240.766, 3200.26
3, 240.094, 3200.28
3, 353.844, 3200.29
2, 132.773, 3200.29
3, 176.695, 3200.29
3, 115.875, 3200.29
3, 177.289, 3200.29
3, 332.812, 3200.29
3, 251.414,  3200.3
3, 242.484,  3200.3
2, 136.438,  3200.3
2, 309.133, 3200.31
2, 214.961, 3200.32
2, 568.406, 3200.34
3, 568.406, 3200.34
3, 143.922, 3200.34
2, 198.797, 3200.35
2, 199.359, 3200.35
3, 183.242, 3200.36
2, 579.828, 3200.36
3, 243.797, 3200.36
3, 225.789, 3200.36
3, 605.102, 3200.36
3, 140.914, 3200.38
3, 137.750, 3200.38
2, 424.977, 3200.39
3, 424.977, 3200.39
3, 259.359, 3200.39
2, 243.094, 3200.39
3, 275.375,  3200.4
2, 199.344, 3200.42
2, 184.641, 3200.42
2, 225.719, 3200.42
3, 287.672, 3200.43
3, 211.312, 3200.43
2, 397.344, 3200.43
3, 221.258, 3200.45
2, 544.555, 3200.45
2, 226.531, 3200.45
2, 240.836, 3200.46
3, 240.836, 3200.46
3, 162.336, 3200.46
2, 141.406, 3200.46
2, 139.570, 3200.47
3, 139.570, 3200.47
3, 196.297, 3200.48
2, 196.219, 3200.48
3, 479.820, 3200.48
3, 478.711, 3200.48
3, 205.023, 3200.48
2, 186.406, 3200.48
3, 269.883,  3200.5
3, 140.664,  3200.5
2, 136.141, 3200.51
2, 198.547, 3200.52
2, 207.383, 3200.52
3, 206.758, 3200.53
2, 191.078, 3200.53
3, 153.594, 3200.53
2, 222.617, 3200.54
2, 142.008, 3200.54
2, 194.297, 3200.55
2, 256.570, 3200.55
3, 256.570, 3200.55
2, 224.062, 3200.57
3, 259.242, 3200.58
2, 233.281, 3200.58
2, 507.852, 3200.58
2, 142.328, 3200.58
2, -51.227, 3200.58
3, 142.328, 3200.58
3, -51.227, 3200.58
3, 567.547, 3200.59
2, 429.352, 3200.59
2, 249.633,  3200.6
3, 416.703,  3200.6
2, 212.211,  3200.6
2, 204.789, 3200.61
2, 201.484, 3200.61
3, 204.133, 3200.62
3, 213.992, 3200.62
3, 307.445, 3200.63
3, 172.625, 3200.63
2, 203.602, 3200.64
2, 320.797, 3200.65
2, 266.891, 3200.65
3, 266.891, 3200.65
3, 384.898, 3200.65
3, 334.656, 3200.66
2, 260.789, 3200.67
2, 146.211, 3200.67
2, 146.930, 3200.67
3, 261.055, 3200.69
3, 191.398, 3200.69
3, 207.930,  3200.7
3, 204.656,  3200.7
2, 142.641,  3200.7
3, 260.445, 3200.71
2, 201.039, 3200.71
3, 280.695, 3200.72
3, 207.852, 3200.72
3, 196.383, 3200.73
2, 256.312, 3200.73
2, 245.008, 3200.74
2, 227.773, 3200.75
3, 187.617, 3200.76
2, 218.500, 3200.76
3, 201.000, 3200.77
2, 194.859, 3200.78
3, 250.508, 3200.79
2, 141.750, 3200.79
2, 148.672, 3200.79
3, 194.250,  3200.8
3, 347.391,  3200.8
2, 189.430, 3200.82
2, 259.016, 3200.83
3, 259.016, 3200.83
3, 227.336, 3200.84
2, 192.078, 3200.85
3, 244.742, 3200.86
3, 232.062, 3200.86
2, 180.352, 3200.88
2, 566.289, 3200.88
3, 201.141, 3200.89
3, 181.203,  3200.9
2, 286.734,  3200.9
3, 201.789,  3200.9
2, 174.977,  3200.9
3, 200.734, 3200.93
3, 229.852, 3200.93
3, 205.469, 3200.94
2, 176.680, 3200.94
2, 198.891, 3200.94
3, 198.891, 3200.94
3, 335.570, 3200.94
3, 184.305, 3200.95
3, 814.609, 3200.97
2, 291.148, 3200.97
2, 202.539, 3200.97
2, 216.727, 3200.99
2, 213.070,  3201.0
3, 235.141,  3201.0
2, 197.633, 3201.02
3, 214.117, 3201.02
2, 233.273, 3201.02
2, 441.516, 3201.02
2, 224.672, 3201.03
2, 178.492, 3201.05
3, 346.344, 3201.05
3, 188.156, 3201.05
2, 195.500, 3201.07
3, 139.727, 3201.07
3,  98.953, 3201.07
2, 197.695, 3201.07
2, 183.789, 3201.08
2, 167.492, 3201.09
3, 167.492, 3201.09
3, 246.820, 3201.11
2, 141.352, 3201.11
3, 147.445, 3201.11
2, 143.594, 3201.11
2, 616.008, 3201.12
2, 194.695, 3201.14
3, 202.906, 3201.14
2, 190.039, 3201.14
3, 201.328, 3201.15
3, 170.641, 3201.15
3, 588.539, 3201.17
3, 188.070, 3201.19
3, 137.984, 3201.19
2, 199.891,  3201.2
3, 201.500, 3201.21
2, 423.281, 3201.21
2, 203.930, 3201.21
3, 198.508, 3201.22
3, 140.719, 3201.22
2, 196.289, 3201.25
2, 139.297, 3201.25
2, 211.883, 3201.27
2, 254.656, 3201.27
3, 141.172, 3201.27
2, 193.023, 3201.29
3, 589.312, 3201.31
3, 217.508, 3201.32
2, 212.320, 3201.34
3, 197.602, 3201.35
3, 264.688, 3201.35
3, 201.875, 3201.35
3, 180.812, 3201.36
3, 303.109, 3201.36
3, 204.609, 3201.37
2, 202.297, 3201.38
3, 206.125, 3201.39
3, 207.734,  3201.4
2, 212.500,  3201.4
3, 182.312, 3201.41
3, 187.625, 3201.41
3, 186.789, 3201.41
2, 201.891, 3201.41
2, 227.977, 3201.42
3, 400.344, 3201.43
2, 197.289, 3201.46
3, 163.914, 3201.47
2, 192.531, 3201.48
2, 138.258, 3201.48
3, 311.367, 3201.49
2, 216.867, 3201.49
2, 220.914, 3201.49
3, 216.867, 3201.49
3, 220.914, 3201.49
2, 370.156, 3201.49
3, 202.344,  3201.5
3, 262.789, 3201.51
3, 200.617, 3201.51
3, 201.391, 3201.54
3, 188.773, 3201.54
2, 250.508, 3201.56
2, 150.531, 3201.57
3, 284.836, 3201.57
3, 199.461,  3201.6
2, 336.773, 3201.61
3, 153.078, 3201.65
3, 148.688, 3201.65
3, 326.047, 3201.65
3, 531.594, 3201.68
3, 290.000, 3201.69
2, 133.352, 3201.69
2, 197.266,  3201.7
3, 197.266,  3201.7
2, 253.844, 3201.72
2, 254.133, 3201.73
3, 190.547, 3201.74
2, 199.102, 3201.75
2, 186.016, 3201.75
2, 201.383, 3201.76
3, 137.328, 3201.76
2, 184.484, 3201.76
2, 191.031, 3201.76
2, 588.344, 3201.77
2, 195.250, 3201.77
2, 195.461, 3201.77
2, 216.664,  3201.8
3, 257.945, 3201.84
3, 191.227, 3201.84
3, 588.812, 3201.85
2, 211.266, 3201.86
3, 498.172, 3201.89
2, 142.836, 3201.89
3, 142.836, 3201.89
2, 300.680,  3201.9
2, 116.664,  3201.9
3, 458.852, 3201.91
3, 147.281, 3201.91
2, 216.539, 3201.94
3, 216.539, 3201.94
2, 209.867, 3201.94
3, 141.844, 3201.95
3, 195.680, 3201.95
3, 488.281, 3201.95
3, 490.750, 3201.95
3, 192.672, 3201.96
3, 225.578, 3201.99
3, 455.312, 3201.99
2, 172.250, 3202.01
3, 205.484, 3202.02
2, 140.164, 3202.04
3, 198.352, 3202.04
3, 225.539, 3202.06
2, 587.000, 3202.12
2, 138.867, 3202.13
2, 222.711, 3202.14
2, 485.078, 3202.15
3, 365.789, 3202.15
3, 296.844, 3202.18
3, 205.367, 3202.18
3, 295.359,  3202.2
2, 237.430, 3202.22
3, 452.852, 3202.23
3, 360.047, 3202.23
3, 255.266, 3202.24
2, 120.625, 3202.25
3, 250.484, 3202.27
3, 250.977, 3202.28
2, 139.375,  3202.3
2, 115.734,  3202.3
3, 200.266,  3202.3
2, 658.336, 3202.32
2, 659.711, 3202.32
2, 293.141, 3202.33
3, 122.641, 3202.34
2, 135.164, 3202.39
3, 121.430, 3202.45
2, 243.852, 3202.46
3, 202.406, 3202.46
3, 142.328, 3202.46
3, 249.273, 3202.46
3, 227.195, 3202.47
3, 182.422, 3202.47
2, 277.555, 3202.47
3, 240.156,  3202.5
2, 195.211, 3202.52
2, 240.039, 3202.54
2, 181.672, 3202.54
3, 204.281, 3202.57
2, 192.914, 3202.58
3, 208.125, 3202.61
2, 172.664, 3202.64
2, 200.867, 3202.67
2, 248.219, 3202.74
2, 282.023, 3202.78
2, 145.102, 3202.78
3, 191.250, 3202.79
2, 170.555, 3202.81
2, 117.406, 3202.83
3, 256.773, 3202.83
3, 148.945, 3202.84
2, 402.273, 3202.84
3, 191.273, 3202.86
3, -267.648, 3202.88, 3202.88
3, 140.117, 3202.89
3, 198.656,  3202.9
3, 236.961,  3202.9
2, 211.977, 3202.91
3, 181.977, 3202.93
2, 202.156, 3202.93
2, 208.984, 3202.93
3, 249.492, 3202.96
2, 207.453, 3202.96
2, 191.258, 3202.98
2, 379.297, 3202.98
3, 129.773, 3202.99
3, 203.516, 3202.99
2, 288.977,  3203.0
3, 186.336, 3203.01
3, 226.969, 3203.01
2, 322.273, 3203.05
3, 203.867, 3203.06
2, 144.438, 3203.09
3, 506.938, 3203.21
3, 201.297, 3203.22
3, 150.844, 3203.23
3, 197.414, 3203.25
2, 462.648, 3203.29
3, 409.820, 3203.33
2, 258.227, 3203.42
3, 287.820, 3203.43
3, 140.102, 3203.48
2, 203.312, 3203.52
3, 197.281, 3203.53
3, 255.664, 3203.53
3, 194.055, 3203.58
2, 191.156, 3203.58
3, 193.781, 3203.58
2, 518.125, 3203.59
3, 311.594, 3203.61
2, 177.023, 3203.69
3, 306.133,  3203.7
2, 148.602, 3203.73
3, 275.789, 3203.74
3, 145.695, 3203.74
2, 133.656, 3203.75
3, 230.414, 3203.79
3, 203.477, 3203.82
2, 224.469, 3203.85
2, 229.758, 3203.85
2, 174.984, 3203.85
2, 172.969, 3203.86
2, 241.141, 3203.86
2, 576.969, 3203.88
2, 182.609, 3203.88
3, 280.914, 3203.88
2, 260.031,  3203.9
2, 201.539, 3204.05
3, 209.195, 3204.07
3, 217.938, 3204.07
2, 287.523, 3204.14
2, 137.961, 3204.16
2, 138.703, 3204.16
2, 223.094, 3204.21
2, 220.133, 3204.24
3, 252.031, 3204.26
2, 210.273, 3204.28
2, 198.227, 3204.28
2, 128.453,  3204.3
3, 214.320, 3204.31
2, 140.430, 3204.32
2, 188.125, 3204.32
2, 142.055, 3204.33
3, 138.742, 3204.34
3, 144.039, 3204.38
3, 206.852, 3204.41
2, 198.477, 3204.47
2, 194.438, 3204.48
2, 213.031, 3204.48
2, 239.141, 3204.57
3, 143.984, 3204.62
3, 199.359, 3204.64
2, 290.016, 3204.86
2, 108.289, 3205.11
2, 480.500, 3205.21
2, 455.133, 3205.21
3, 183.516,  3205.3
2, 573.758, 3205.41
2, 138.750, 3205.44
3, 252.820, 3205.53
3, 263.562, 3205.54
2, 415.336, 3205.63
3, 139.961, 3205.66
3, 140.719, 3205.66
2, 145.258, 3205.73
2, 248.656, 3205.77
2, 367.000, 3205.78
3, 329.625, 3205.82
2, 294.883, 3205.95
2, 352.375, 3206.05
3, 144.617, 3206.07
2, 292.578, 3206.08
2, 119.961,  3206.1
3, 119.961,  3206.1
3, 222.664, 3206.15
2, 364.695, 3206.28
2, 138.547,  3206.3
2, 112.375, 3206.38
2, 119.000, 3206.38
3, 112.375, 3206.38
3, 119.000, 3206.38
3, 268.695, 3206.44
2, 272.852, 3206.47
2, 119.383, 3206.52
3, 235.008, 3206.57
2, 200.016, 3206.79
2, 148.258, 3206.84
2, 114.953, 3206.95
3, 282.086, 3207.03
2, 130.094,  3207.1
2, 141.656, 3207.26
2, 162.117, 3207.73
2, 139.539, 3207.74
2, 273.367, 3207.78
3, 117.336, 3207.88
3, 140.383, 3207.96
3, 205.539, 3208.01
3, 215.117, 3208.01
2, 136.828, 3208.14
2, 115.234, 3208.14
3, 119.109, 3208.19
3, 352.656, 3208.23
3, 141.672, 3208.56
2, 141.992, 3208.61
2, 141.578,  3208.8
3, 146.328, 3208.81
3, 141.336, 3208.86
2, 300.102, 3209.43
2, 141.125, 3209.43
3, 142.336, 3209.48
2, 228.750, 3209.61
2, 592.984, 3209.74
3, 592.984, 3209.74
2, 399.961, 3210.32
3, 133.469,  3210.4
2, 297.609, 3210.48
2, 233.984, 3210.75
3, 139.758,  3210.8
2, 138.984, 3210.81
2, 136.336, 3210.82
3, 136.336, 3210.82
3, 145.742, 3210.87
2, 141.469, 3211.13
2, 139.695, 3211.32
2, 141.469, 3211.46
2, 138.266, 3211.69
3, 140.922,  3211.9
3, 144.250,  3211.9
2, 143.070, 3212.05
2, 135.797, 3212.25
3, 153.820,  3212.4
3, 133.461, 3212.74
2, 120.711, 3212.99
2, 136.984, 3213.44
2, 141.867, 3213.57
2, 140.539, 3214.27
2, 116.836,  3214.4
3, 368.961, 3214.66
2, 261.969, 3214.74
2, 141.867,  3215.2
3, 143.438, 3215.38
2, 137.898, 3215.89
2, 139.211, 3216.09
2, 117.969, 3216.22
2, 122.352, 3216.22
2, 139.023,  3216.6
2, 139.055, 3216.84
2, 354.891, 3217.13
2, 141.812, 3217.18
2, 139.750, 3217.18
2, 135.828, 3217.18
2, 142.086, 3217.28
2, 143.633, 3217.29
2, 139.719, 3217.34
2, 140.797, 3217.48
3, 140.469, 3217.53
2, 140.180, 3217.56
2, 117.211, 3217.64
2, 113.781,  3217.7
2, 138.125, 3217.92
2, 119.695, 3217.94
2, 269.922, 3217.97
3, 139.531, 3218.19
2, 141.492,  3218.3
2, 137.352,  3218.3
2, 393.164, 3218.67
2, 136.266, 3218.74
2, 143.047, 3218.81
2, 133.492, 3218.91
2, 142.719, 3219.46
2, 294.961, 3219.72
2, 139.336, 3219.72
2, 141.180, 3219.73
2, 145.953, 3219.81
2, 317.766, 3219.96
3, 440.281, 3220.01
2, 144.055, 3220.04
2, 123.547, 3220.25
2, 120.133, 3220.27
2, 132.945, 3220.44
2, 201.594,  3220.5
2, 146.344, 3220.69
3, 140.180,  3220.9
3, 140.445, 3221.04
3, 139.227, 3221.13
3, 137.789, 3221.24
2, 291.328, 3221.52
3, 141.766,  3221.6
2, 147.586,  3221.8
3, 267.828, 3222.17
2, 116.641, 3222.33
2, 114.383, 3222.38
2, 120.805, 3222.38
3, 114.383, 3222.38
3, 120.805, 3222.38
3, 228.312,  3222.4
3, 231.234, 3222.41
3, 227.648, 3222.41
3, 243.656, 3222.43
2, 189.805, 3222.45
3, 335.172, 3222.45
2, 249.039, 3222.45
2, 229.516, 3222.46
3, 203.094, 3222.47
3, 193.852, 3222.49
3, 247.672, 3222.49
2, 226.680, 3222.49
3, 204.312,  3222.5
3, 204.688,  3222.5
3, 217.812,  3222.5
3, 234.695,  3222.5
2, 210.523, 3222.51
2, 139.922, 3222.51
2, 256.367, 3222.52
3, 181.516, 3222.53
3, 227.203, 3222.53
3, 333.148, 3222.53
3, 321.195, 3222.54
3, 248.938, 3222.54
3, 172.070, 3222.55
2, 226.180, 3222.55
2, 277.867, 3222.56
2, 183.250, 3222.56
2, 146.000, 3222.57
2, 231.922, 3222.58
2, 231.023, 3222.58
3, 208.570, 3222.59
3, 147.766, 3222.59
2, 221.289, 3222.59
3, 178.828,  3222.6
2, 209.383,  3222.6
2, 508.359, 3222.62
3, 120.766, 3222.62
3, 139.703, 3222.62
3, 233.141, 3222.62
2, 404.750, 3222.63
2, 524.352, 3222.63
3, 145.180, 3222.64
3, 127.828, 3222.64
3,  97.555, 3222.64
2, 299.578, 3222.64
2, 216.570, 3222.65
3, 192.922, 3222.65
3, 140.164, 3222.65
3, 225.914, 3222.65
2, 126.422, 3222.66
3, 144.398, 3222.67
3, 291.672, 3222.67
2, 231.992, 3222.69
2, 277.672, 3222.69
3, 118.891, 3222.69
2, 195.695, 3222.69
3, 457.797, 3222.69
2, 192.797, 3222.69
3, 307.914, 3222.69
3, 198.508,  3222.7
3, 199.188,  3222.7
2, 264.664,  3222.7
2, 252.750, 3222.72
2, 196.180, 3222.72
2, 214.633, 3222.73
3, 126.828, 3222.73
2, 177.578, 3222.73
2, 376.406, 3222.73
2, 203.719, 3222.73
2, 203.227, 3222.73
2, 121.172, 3222.74
3, 234.078, 3222.74
2, 197.617, 3222.75
2, 199.430, 3222.76
3, 202.938, 3222.76
2, 209.180, 3222.77
3, 218.617, 3222.77
3, 591.203, 3222.78
3, 588.695, 3222.78
3, 438.102, 3222.78
2, 231.922, 3222.78
2, 326.922, 3222.79
3, 254.766, 3222.79
3, 148.148,  3222.8
3, 195.008,  3222.8
3, 217.188,  3222.8
2, 322.883,  3222.8
3, 217.750, 3222.81
3, 228.391, 3222.81
3, 454.242, 3222.81
3, 252.688, 3222.81
3, 451.742, 3222.82
3, 204.156, 3222.82
3, 181.820, 3222.82
3, 468.414, 3222.83
2, 207.422, 3222.83
2, 828.570, 3222.83
2, 836.156, 3222.83
3, 828.570, 3222.83
3, 836.156, 3222.83
3, 204.508, 3222.84
2, 127.211, 3222.84
2, 192.773, 3222.84
2, 526.109, 3222.84
2, 264.953, 3222.84
3, 200.992, 3222.85
3, 557.242, 3222.85
3, 237.648, 3222.86
3, 543.523, 3222.86
3, 192.625, 3222.86
3, 212.883, 3222.87
2, 534.664, 3222.87
3, 273.484, 3222.88
3, 472.625, 3222.88
3, 191.562, 3222.88
2, 187.711, 3222.88
3, 186.469, 3222.89
3, 220.469, 3222.89
3, 169.086, 3222.89
3, 177.039, 3222.89
