beta channel, neutron ToF, beta_time (s)
3, 352.817,  12.594
3, 175.072, 12.6039
3, 269.958, 12.6065
2, 152.631, 12.6066
2, 351.065, 12.6197
2, 182.529, 12.6202
3, 182.529, 12.6202
2, 387.943, 12.6205
2, 123.030, 12.6237
3, 175.831, 12.6249
3, 104.260, 12.6276
3, 107.381, 12.6276
2, 118.890, 12.6282
3, 123.994, 12.6313
3, 268.635, 12.6399
2, 223.541, 12.6426
2, 171.418, 12.6446
2, 227.521,  12.649
3, 227.521,  12.649
2, 189.592, 12.6496
2, 203.272, 12.6496
3, 181.292, 12.6496
3, 190.781, 12.6496
2, 205.454, 12.6533
2, 120.353, 12.6568
2, 314.319, 12.6626
2, 186.525, 12.6627
3, 629.418, 12.6642
2, 149.635, 12.6651
3, 177.015, 12.6668
2, 189.410, 12.6676
2, 176.266, 12.6676
2, 263.699, 12.6718
2, 229.717, 12.6743
3, 180.027,  12.675
3, 240.868, 12.6776
2, 148.292, 12.6793
3, 180.309, 12.6847
3, 241.674, 12.6854
3, 157.779, 12.6951
2, 229.172, 12.6959
3, 122.836, 12.6973
3, 161.537, 12.6997
3, 338.068, 12.7022
2, 434.502, 12.7046
2, 152.222, 12.7222
2, 176.788, 12.7229
3, 464.742, 12.7298
2, 116.815, 12.7307
3, 134.605, 12.7358
3, 141.704, 12.7358
3, 314.641, 12.7367
3, 462.982, 12.7507
3, 492.951, 12.7507
3, 198.465, 12.7519
2, 496.270, 12.7547
3, 567.124, 12.7579
3, 323.905, 12.7581
2, 544.922,  12.759
3, 240.601, 12.7614
3, 177.890, 12.7635
3, 187.985, 12.7656
2, 201.075, 12.7669
2, 132.695,  12.769
2, 171.880, 12.7696
2, 164.672, 12.7728
3, 203.272, 12.7801
3, 120.251, 12.7834
2, 166.575, 12.7863
3, 484.783, 12.7864
3, 239.263, 12.7886
3, 229.946, 12.7956
2, 216.824, 12.8112
3, 158.040, 12.8159
3, 514.287, 12.8259
2, 171.467, 12.8435
3, 180.445, 12.8507
2, 242.196, 12.8512
3, 174.381, 12.8615
3, 220.084, 12.8681
2, 238.841,  12.875
3, 238.841,  12.875
2, 167.940, 12.8859
2, 167.985, 12.8859
3, 123.871, 12.8984
3, 192.372, 12.8995
2, 175.265, 12.9024
3, 319.363, 12.9035
2, 606.814,  12.905
2, 100.470, 12.9064
2, 258.634, 12.9071
3, 122.261,  12.917
3, 176.435, 12.9265
3, 122.021, 12.9265
3, 166.694, 12.9272
3, 236.717, 12.9274
3, 250.625, 12.9292
3, 256.847, 12.9292
3, 134.190, 12.9341
3, 507.078, 12.9406
3, 229.757, 12.9419
2, 448.050, 12.9433
3, 213.515, 12.9448
2, 488.055, 12.9453
2, 248.957, 12.9453
3, 488.055, 12.9453
3, 248.957, 12.9453
2, 225.549, 12.9493
2, 181.036, 12.9497
3, 231.865, 12.9593
2, 106.587, 12.9646
3, 177.270, 12.9686
2, 456.252, 12.9724
3, 456.252, 12.9724
2, 244.594, 12.9734
3, 191.176, 12.9736
3, 123.514, 12.9822
2, 534.315,  12.985
2, 117.918, 12.9897
3, 117.918, 12.9897
3, 232.645, 12.9937
2, 128.411,  12.995
2, 107.537, 13.0022
2, 296.500, 13.0024
2, 252.980, 13.0026
2, 182.579,  13.003
3, 198.049, 13.0032
2, 599.935,  13.006
3, 129.231, 13.0088
2, 118.179, 13.0094
3, 233.716, 13.0141
3, 124.769,  13.029
2, 207.433, 13.0306
3, 207.433, 13.0306
3, 220.820, 13.0375
3, 196.199, 13.0531
3, 162.816, 13.0553
2, 404.844, 13.0618
2, 400.704, 13.0618
3, 102.115, 13.0631
3, 307.021, 13.0662
2, 1051.329, 13.0695
3, 1051.329, 13.0695
3, 241.732, 13.0726
3, 178.767, 13.0731
2, 194.229, 13.0807
2, 191.380, 13.0807
3, 194.229, 13.0807
3, 191.380, 13.0807
2, 179.903, 13.0812
3, 168.081, 13.0823
2, 175.385, 13.0848
2, 177.169, 13.0853
3, 100.692, 13.0932
3, 147.112, 13.0947
3, 193.606, 13.0969
2, 173.966, 13.1009
3, 210.255, 13.1098
3, 106.226, 13.1211
2, 308.604, 13.1215
3, 180.646, 13.1216
3, 251.356, 13.1237
2, -101.689, 13.1313
2, 175.342, 13.1365
3, 256.349, 13.1446
3, 181.640, 13.1522
2, 258.131, 13.1531
2, 177.459, 13.1568
3, 118.967, 13.1623
3, 181.911, 13.1672
3, 216.804, 13.1722
3, 182.257, 13.1745
2, 120.450, 13.1853
3, 184.366, 13.1865
3, 460.431, 13.1885
3, 236.496, 13.2003
3, 380.639, 13.2014
3, 129.483, 13.2118
2, 177.445, 13.2183
2, 567.734, 13.2229
3, 567.734, 13.2229
3, 575.602, 13.2305
2, 225.239, 13.2313
2, 228.276, 13.2313
3, 225.239, 13.2313
3, 228.276, 13.2313
3, 201.754, 13.2357
3, 232.358, 13.2485
3, 378.790, 13.2528
3, 357.614, 13.2528
3, 104.366, 13.2539
2, 118.472, 13.2553
2, 233.842, 13.2577
3, 169.184, 13.2636
2, 252.577, 13.2683
2, 163.236, 13.2811
2, 242.056, 13.2827
3, 254.957, 13.2836
3, 163.242, 13.2886
3, 156.975, 13.2913
3, 178.008, 13.2924
2, 198.530, 13.2985
2,  76.382, 13.3132
2, 186.711, 13.3194
3, 220.750, 13.3222
3, 182.764, 13.3228
2, 258.708, 13.3319
2, 159.702, 13.3362
2, 185.125, 13.3426
3, 261.014, 13.3479
3, 128.825, 13.3509
3, 180.608, 13.3511
3, 125.858, 13.3585
2, 118.968, 13.3677
3, 178.812, 13.3724
3, 197.295, 13.3868
3, 372.860, 13.3876
3, 121.194, 13.3895
3, 154.700,  13.394
3, 447.731, 13.4012
2, 262.202,  13.404
3, 550.797, 13.4075
3, 186.931, 13.4099
2,  95.010, 13.4135
3, 359.371,  13.414
3, 183.203, 13.4254
3, 223.748, 13.4288
3,  98.366, 13.4319
2, 144.893, 13.4383
2, 117.650, 13.4464
3, 222.519, 13.4511
3, 250.956, 13.4559
3, 384.123, 13.4589
3, 376.326, 13.4589
3, 189.165, 13.4671
2, 165.307, 13.4711
2, 137.850, 13.4716
3, 124.150, 13.4717
2, 121.710, 13.4742
3, 117.904, 13.4743
2, 178.523, 13.4755
3, 255.685, 13.4782
3, 276.103, 13.4786
2, 168.126, 13.4891
3, 215.932, 13.4918
2, 230.221, 13.4951
2, 240.823, 13.4967
3, 332.942,  13.498
2, 122.558, 13.5051
2, 320.861, 13.5115
3, 111.584, 13.5198
2, 120.032, 13.5478
3, 116.343, 13.5597
2, 192.473, 13.5723
2, 229.309, 13.5817
2, 199.536,  13.583
3, 253.018, 13.6078
3, 179.399, 13.6233
3, 235.072, 13.6254
3, 126.151, 13.6395
2, 214.253, 13.6442
2, 174.149, 13.6451
2, 168.783, 13.6451
3, 235.585, 13.6492
3, 186.884, 13.6556
3, 219.932, 13.6571
2, 583.266, 13.6577
3, 178.437,  13.662
2, 286.551, 13.6861
3, 160.879, 13.6902
2, 220.656, 13.6948
2, 120.031, 13.7038
2, 296.391, 13.7043
2, 297.282, 13.7043
3, 296.391, 13.7043
3, 297.282, 13.7043
3, 182.699, 13.7212
3, 218.709, 13.7318
3, 221.920, 13.7446
2, 113.999, 13.7459
3, 556.516, 13.7491
2, 552.498, 13.7512
2, 232.242, 13.7568
2, 234.413, 13.7568
3, 232.242, 13.7568
3, 234.413, 13.7568
2, 554.276, 13.7634
3, 236.726, 13.7688
2, 174.027,  13.776
3, 201.367,  13.782
2, 229.471, 13.7891
2, 180.708, 13.7964
3, 238.582, 13.7982
2, 204.347, 13.7983
3, 258.835, 13.7997
2, 172.243, 13.8096
2, 178.373, 13.8096
2, 236.579, 13.8145
3, 326.232, 13.8197
3, 200.584, 13.8228
2, 226.309, 13.8258
3, 220.703, 13.8781
3, 181.554, 13.8988
3, 189.145, 13.9009
3, 241.205, 13.9034
3, 226.902, 13.9178
2, 638.623, 13.9262
2,  98.805, 13.9384
3, 211.575,  13.939
3, 230.273, 13.9446
3, 179.153, 13.9484
2, 121.782, 13.9622
2, 223.758,  13.964
2, 258.325, 13.9661
3, 258.325, 13.9661
2, 177.639, 13.9688
3, 241.058, 13.9755
3, 189.735,  13.988
2, 190.526, 13.9963
3, 196.279, 14.0019
3, 210.819, 14.0019
2, 183.492, 14.0061
3, 125.634, 14.0103
3, 200.127, 14.0326
3, 181.642, 14.0346
2, 178.686,  14.052
3, 170.922,   14.07
3, 191.203, 14.0719
3, 491.942, 14.0853
2, 234.052, 14.0947
2, 220.374, 14.0966
3, 179.194, 14.1086
2, 124.409, 14.1208
3, 229.595, 14.1253
2, 183.074, 14.1303
2, 164.541, 14.1331
3, 172.071, 14.1353
2, 213.421, 14.1358
2, 207.538, 14.1358
2,  76.049, 14.1362
2, 273.056, 14.1396
3, 121.839,  14.143
3, 132.367, 14.1494
2, 119.335, 14.1537
2, 181.163, 14.1801
3, 248.506, 14.1905
3, 156.498, 14.1911
2, 1055.990, 14.2138
2, 1057.338, 14.2138
3, 1055.990, 14.2138
3, 1057.338, 14.2138
2, 194.836, 14.2189
3, 175.379, 14.2239
2, 678.552, 14.2251
2, 167.282, 14.2262
3, 241.018, 14.2263
3, 214.126, 14.2347
2, 153.124, 14.2368
3, 173.207,  14.253
3, 186.151, 14.2552
3, 190.956, 14.2605
2, 157.484, 14.2645
2, 184.474, 14.2739
2, 173.317, 14.2739
3, 173.378, 14.2788
2, 121.381, 14.2792
3, 101.182,  14.292
3, 256.154, 14.2952
2, 181.621, 14.3006
3, 242.436, 14.3166
3, 122.146, 14.3275
2, 225.436,  14.338
3, 160.713, 14.3565
3, 300.840, 14.3633
2, 210.032, 14.3732
3, 125.459, 14.3861
3, 239.929, 14.4383
2, 205.057, 14.4509
2, 200.792, 14.4726
3, 216.882,  14.475
3, 288.956, 14.4774
3, 443.546, 14.4788
3, 192.071, 14.4961
3, 203.138, 14.5114
3, 233.324, 14.5245
3, 166.568,  14.527
2, 116.990, 14.5278
2, 253.026,  14.542
2, 257.800, 14.5549
2, 238.471, 14.5549
3, 171.539, 14.5704
2, 168.749, 14.5739
3, 238.993, 14.5862
3, 184.704, 14.6058
3, 209.344, 14.6182
3, 206.945, 14.6246
3, 327.417, 14.6258
3, 125.805, 14.6281
2, 116.847,  14.632
3, 210.031, 14.6346
2, 230.809, 14.6391
3, 230.809, 14.6391
3, 212.081, 14.6601
3, 207.175, 14.6616
3, 115.992, 14.6734
2, 113.619, 14.7103
3, 180.840, 14.7387
3, 149.354, 14.7502
2, 223.481, 14.7528
2, 226.721, 14.7578
2, 246.863, 14.7754
3, 222.662, 14.7834
2, 183.075, 14.8003
3, 191.841, 14.8044
3, 161.749, 14.8227
2, 189.252, 14.8249
2, 418.869, 14.8379
3, 241.438, 14.8453
2, 173.080, 14.8475
3, 179.829, 14.8568
2, 152.988, 14.8597
3, 182.951, 14.8652
2, 120.375, 14.8763
2, 453.854, 14.8763
3, 120.375, 14.8763
3, 453.854, 14.8763
3, 169.549, 14.9228
2, 188.664, 14.9309
2, 194.797,  14.972
3, 167.402, 14.9776
2, 471.045, 14.9782
2,  99.607, 15.0019
3, 127.827,  15.007
3, 177.024,  15.033
3, 221.337, 15.0374
3, 175.015, 15.0374
3, 203.448, 15.0587
3, 120.945,  15.079
2, 204.977, 15.0822
2,  94.376, 15.0861
3, 181.432, 15.0901
2, 162.126, 15.1142
3, 199.238, 15.1311
2, 242.514,  15.133
2, 178.747, 15.1471
2, 181.489, 15.1471
3, 178.747, 15.1471
3, 181.489, 15.1471
3, 143.574, 15.1568
3, 182.023, 15.1604
3, 382.330, 15.1765
2, 165.396, 15.1775
2, 251.367, 15.1803
2, 166.430, 15.1811
3, 240.416, 15.1857
3, 323.843, 15.2061
3, 282.140,   15.26
2, 125.935, 15.2603
2, 188.144, 15.3323
2, 166.506, 15.3323
3, 185.848, 15.3418
3, 147.867, 15.3454
3, 150.267, 15.3454
2, 182.208,  15.354
2, 166.899, 15.3556
3, 194.942, 15.3757
3, 174.938, 15.3927
3, 176.623, 15.4086
3, 171.678,  15.412
3, 168.075, 15.4283
2, 120.031, 15.4883
2, 150.480, 15.5049
3, 168.906,  15.534
2, 349.912, 15.5668
3, 418.930, 15.5874
2, 191.814, 15.6203
3,  97.952, 15.6308
3, 254.897, 15.6383
3, 183.752, 15.6976
2, 988.269,  15.722
3, 988.269,  15.722
3, 149.789, 15.7424
2, 122.739, 15.7485
2, 120.979, 15.7514
2, 511.785, 15.7518
2, 168.119, 15.7625
2, 227.569, 15.7688
3, 182.714, 15.7721
3, 239.320, 15.8089
3, 204.653, 15.8935
3, 118.021, 15.8961
3, 126.022, 15.9041
3, 237.223, 15.9325
3, 168.682, 15.9663
3, 333.978, 15.9706
2, 468.742, 15.9854
2, 259.047, 16.0257
2, 124.002, 16.0332
3, 181.103, 16.0363
2, 204.056,  16.041
3, 200.129, 16.0556
3, 103.487, 16.0595
3, 120.116, 16.0624
2, 117.305, 16.0796
3, 120.079,  16.082
2,  98.104, 16.1427
2, 235.721, 16.1452
2, 239.148, 16.1452
3, 235.721, 16.1452
3, 239.148, 16.1452
3, 496.682, 16.1902
2, 117.909,  16.196
3, 124.312, 16.1965
3, 119.960, 16.1965
3, 128.406, 16.1995
3, 189.392, 16.2048
3, 131.348, 16.2063
3, 186.278, 16.2233
2, 289.332, 16.2296
3, 190.827, 16.2378
3, 232.086, 16.2948
2, 162.515, 16.3202
3, 352.747, 16.3601
2, 285.869,  16.394
2, 142.762, 16.4274
2, 1086.870,   16.43
3, 1086.870,   16.43
2, 244.413,  16.468
2, 122.486,  16.513
2, 110.685,  16.513
2, 171.598, 16.5279
3, 171.598, 16.5279
2, 115.402, 16.5404
2,  97.541, 16.5441
2, 598.735, 16.7003
2, 171.649, 16.7488
2, 168.921, 16.7566
2,  98.475, 16.7619
2, 182.626, 16.7794
2, 132.544, 16.8233
3, 126.780, 16.8437
3, 125.749, 16.8578
3, 169.454, 16.8763
2, 226.658, 16.8909
3, 120.571, 16.8981
2, 113.977,  16.905
3,  99.653, 16.9185
2,  96.859, 17.0368
2, 124.112, 17.0435
2, 118.144, 17.0469
3, 235.314, 17.0636
2, 240.801, 17.0669
3, 187.334, 17.0743
2, 202.377, 17.0777
2, 119.018, 17.0835
3, 204.239, 17.1046
3, 216.752, 17.1094
2, 123.582, 17.1275
2, 192.720, 17.1285
2, 199.347, 17.1285
3, 192.720, 17.1285
3, 199.347, 17.1285
2, 173.553, 17.1647
3, 526.018, 17.1745
2, 250.209, 17.1788
2, 249.627, 17.1788
3, 250.209, 17.1788
3, 249.627, 17.1788
2,  98.748, 17.1796
2, 123.629, 17.1832
3, 232.020, 17.2204
2, 122.423,   17.26
3, 180.349, 17.2918
3, 435.171, 17.3032
3, 189.939, 17.3339
2, 220.452, 17.3348
3, 273.466, 17.4223
3, 222.806, 17.4989
2, 120.946, 17.5492
2, 578.550, 17.5569
2, 214.747, 17.6741
3, 217.730, 17.7401
3, 113.830, 17.8085
3, 234.192,  17.822
3, 147.944, 17.8675
2, 209.073, 17.9424
3, 230.933, 17.9639
3, 573.586,  17.982
2,  96.469, 18.0036
2, 113.667, 18.0186
2, 337.944, 18.0479
2, 567.870, 18.0594
3, 121.537, 18.0651
3, 206.531, 18.0855
2, 124.776, 18.1663
2,  68.822, 18.1663
3, 124.776, 18.1663
3,  68.822, 18.1663
3, 174.553, 18.2003
3, 278.773, 18.2293
3, 124.886, 18.3146
2, 179.279, 18.4992
3, 208.179, 18.5188
3, 209.137, 18.5188
3, 184.675, 18.6797
3, 171.701, 18.7304
3, 121.821, 18.7773
2, 186.264, 18.8801
3, 226.650, 18.8993
2, 396.864, 18.9804
2, 101.167,  19.019
2, 124.993, 19.0318
3, 121.752, 19.0976
3, 189.532, 19.1353
3, 119.690,   19.18
3, 121.069, 19.1826
2, 326.160, 19.2133
3, 124.181, 19.2622
3, 233.843, 19.2663
2, 100.466, 19.3144
3, 146.512, 19.3294
3, 100.326, 19.3369
2, 238.162, 19.3601
3, 193.450, 19.3641
3, 195.493, 19.3654
3, 123.981, 19.3685
3, 311.247, 19.3776
3, 370.380,  19.394
3, 423.232, 19.4002
3, 318.126, 19.4035
3, 159.486, 19.4047
2, 156.085, 19.4049
2, 144.966, 19.4089
2, 184.126, 19.4121
2, 161.352, 19.4125
2, 541.511, 19.4163
2, 179.251, 19.4187
2, 120.356, 19.4445
3, 471.710, 19.4454
2, 149.262,  19.446
3, 174.811, 19.4473
3, 156.751, 19.4628
2, 111.871, 19.4644
2, 567.243, 19.4679
3, 158.698, 19.4749
3, 122.046, 19.4771
2, 228.510, 19.4789
2, 152.960,  19.484
3, 213.272, 19.4905
3, 310.079, 19.5006
2, 215.736,  19.504
2, 160.327, 19.5079
2, 159.903, 19.5154
2, 173.992,  19.516
3, 182.335, 19.5269
2, 180.324, 19.5271
2,  96.006,  19.529
2, 183.462, 19.5314
2, 185.441, 19.5334
2, 116.297, 19.5436
3, 298.277, 19.5462
2,  93.557, 19.5467
2, 181.506, 19.5523
3, 261.251, 19.5528
2, 189.760, 19.5551
3, 117.673, 19.5565
3, 358.329, 19.5601
2, 228.624, 19.5614
3, 210.476, 19.5614
2, 242.589, 19.5678
3, 242.589, 19.5678
2, 381.754, 19.5692
2, 227.195, 19.5776
3, 328.757, 19.5783
2, 193.426, 19.5796
2, 180.387, 19.5796
3, 176.009, 19.5848
3, 230.401, 19.5855
3, 359.208, 19.5871
3, 196.751, 19.5892
3, 181.657, 19.6015
3, 269.965, 19.6038
3, 270.564, 19.6038
3, 124.896,  19.609
3, 157.037, 19.6233
2, 180.753, 19.6257
3, 208.337, 19.6281
2, 218.742,  19.631
2, 118.847, 19.6367
3, 164.341, 19.6389
3, 185.501,  19.639
3, 380.492, 19.6473
3, 262.486, 19.6504
2, 111.761, 19.6721
3, 158.291, 19.6781
2, 186.265, 19.6821
3, 186.265, 19.6821
3, 126.514, 19.6853
3, 171.788, 19.6862
3,  97.247, 19.6872
3, 159.529, 19.6882
2, 153.915, 19.6897
3, 163.168, 19.6901
3, 125.780, 19.6904
2, 177.176, 19.7004
2, 178.352, 19.7004
3, 177.176, 19.7004
3, 178.352, 19.7004
3, 213.138, 19.7024
2, 161.045, 19.7043
3, 161.045, 19.7043
2, 179.839, 19.7057
3, 179.839, 19.7057
2, 185.084,   19.71
2, 123.792, 19.7127
3, 174.026, 19.7188
3, 180.917,   19.72
3, 173.065,   19.72
2, 238.554, 19.7242
2, 208.936, 19.7261
3, 127.484, 19.7264
3, 182.832, 19.7272
2, 144.555, 19.7367
2, 144.359, 19.7367
2, 125.197, 19.7367
2, 125.001, 19.7367
3, 144.555, 19.7367
3, 144.359, 19.7367
3, 125.197, 19.7367
3, 125.001, 19.7367
3, 122.874, 19.7417
3, 127.458, 19.7429
2, 174.884, 19.7434
3, 209.925, 19.7501
3, 253.260, 19.7521
2, 213.358, 19.7543
3, 182.569, 19.7605
2, 183.605, 19.7663
3, 311.882, 19.7742
3, 300.227, 19.7742
2, 114.547, 19.7789
3, 179.899, 19.7854
3, 207.377, 19.7856
3, 185.470, 19.7857
3, 407.262, 19.7877
3, 122.217, 19.7896
2, 266.899, 19.7939
3, 189.114, 19.7958
3, 259.962,  19.798
2, 146.418, 19.8041
2, 151.287, 19.8041
2, 593.001, 19.8109
3, 187.646, 19.8141
2, 190.523, 19.8147
3, 190.523, 19.8147
3, 183.948, 19.8174
2, 194.082, 19.8185
2, 117.968, 19.8204
3, 541.318, 19.8268
3, 176.269, 19.8278
3, 279.818, 19.8287
2, 189.932, 19.8299
2, 180.308, 19.8327
2, 131.746, 19.8438
2, 118.535, 19.8588
3, 118.005, 19.8624
3, 273.847, 19.8635
2, 117.330, 19.8651
2, 179.294, 19.8695
2, 198.618, 19.8712
3, 204.246, 19.8724
3, 186.118, 19.8805
3, 226.340, 19.8918
3, 221.393, 19.8953
3, 246.632, 19.8953
3, 113.911, 19.8956
3, 239.622,  19.898
3, 184.769, 19.8994
3, 308.716, 19.9007
3, 209.616, 19.9057
3, 170.917, 19.9138
2, 632.907,  19.919
3, 157.680, 19.9218
3, 159.801, 19.9237
2, 212.587, 19.9284
2, 178.626, 19.9339
3, 362.647, 19.9355
3, 220.165,  19.936
2, 115.682, 19.9373
3, 103.834,  19.942
3, 176.581, 19.9482
3, 292.590, 19.9504
2, 410.576, 19.9513
3, 122.081,  19.953
3, 193.200,  19.954
3, 149.202, 19.9555
2, 221.931, 19.9671
2, 120.994, 19.9734
3, 388.513, 19.9764
3, 328.039, 19.9785
2, 174.826, 19.9796
3, 192.173, 19.9893
3, 214.332, 20.0071
3, 121.411, 20.0083
3, 213.641,  20.009
2, 263.167, 20.0131
3, 166.643, 20.0144
3, 259.513, 20.0206
3, 387.734, 20.0253
3, 227.953, 20.0362
2, 181.881, 20.0372
2, 161.463, 20.0408
2, 211.523, 20.0446
3, 167.469, 20.0468
3, 130.070, 20.0473
3, 186.911, 20.0482
3, 289.500, 20.0529
3, 319.627, 20.0569
2, 178.324, 20.0571
3, 460.636, 20.0579
3, 157.485, 20.0585
3, 126.206, 20.0695
3, 436.828, 20.0744
3, 133.231, 20.0774
3, 176.910,   20.08
3, 212.497, 20.0851
3, 389.958,  20.093
3, 225.719, 20.1028
2, 211.804, 20.1068
3, 219.621, 20.1099
2, 183.957, 20.1285
2, 180.241, 20.1297
2, 183.405, 20.1337
3, 189.207, 20.1477
2, 409.177,  20.149
2, 411.363,  20.149
2, 177.060, 20.1578
3, 254.352, 20.1645
2,  75.880,  20.167
2,  94.383, 20.1676
3,  97.306, 20.1725
3, 184.343, 20.1782
2, 107.333, 20.1788
2, 104.993, 20.1788
3, 222.200, 20.1804
2, 556.063, 20.1815
2, 156.614, 20.1875
2, 198.776, 20.1909
3, 175.448,  20.197
3, 209.322, 20.1998
3, 174.613, 20.2113
3, 245.176, 20.2151
3, 234.832, 20.2152
3, 179.116, 20.2179
3, 184.038, 20.2208
2, 214.476, 20.2412
2, 118.488, 20.2415
2, 164.790,  20.251
3, 181.399, 20.2565
2, 229.831, 20.2596
2, 464.421, 20.2833
2, 478.762, 20.2877
3, 121.117, 20.2923
2, 178.705, 20.2926
3, 172.659, 20.2985
2, 194.421, 20.2999
3, 184.519, 20.3004
3, 233.359, 20.3042
2, 172.382, 20.3115
3, 262.625, 20.3243
3, 327.372, 20.3246
3, 185.660, 20.3254
3, 161.660, 20.3386
3, 373.130, 20.3448
3, 202.665, 20.3458
2, 583.773, 20.3462
2, 582.010, 20.3462
2, 573.944, 20.3462
2, 558.115, 20.3462
3, 583.773, 20.3462
3, 582.010, 20.3462
3, 573.944, 20.3462
3, 558.115, 20.3462
2, 153.273, 20.3541
3, 260.846, 20.3567
2, 329.368, 20.3608
2, 311.930, 20.3695
2, 317.540, 20.3695
3, 311.930, 20.3695
3, 317.540, 20.3695
3, 167.473, 20.3702
3, 479.391, 20.3702
3, 197.360, 20.3743
3, 225.739, 20.3768
2, 305.943, 20.3779
2, 123.137, 20.3925
2, 124.730, 20.3934
3, 124.730, 20.3934
2, 216.619, 20.3946
2, 182.788, 20.4046
2, 249.452, 20.4087
3, 170.319,  20.409
3, 189.243, 20.4149
2, 214.316, 20.4368
3, 196.054, 20.4412
2, 174.239, 20.4419
3, 125.212, 20.4521
3, 109.176, 20.4521
3, 230.262, 20.4554
3, 120.841, 20.4707
3, 610.023,  20.473
3, 160.994, 20.4754
3, 218.013, 20.4771
3, 212.212,   20.49
3, 176.765, 20.5094
3, 227.611, 20.5101
3, 179.031,  20.516
3, 186.875, 20.5172
3, 208.512,  20.521
2, 119.682, 20.5223
2,  98.747, 20.5327
2, 102.072, 20.5327
3, 221.427, 20.5347
3, 235.757, 20.5374
2, 485.376, 20.5403
3, 175.479, 20.5429
2, 142.313, 20.5515
2, 214.728, 20.5535
2, 135.205, 20.5555
3, 235.370, 20.5698
2, 178.927, 20.5721
3, 110.908,  20.582
2, 581.773, 20.5868
3, 249.402, 20.5925
3, 459.220, 20.5954
2, 171.617, 20.5959
3, 351.399, 20.5964
2, 225.330, 20.6128
3, 221.221, 20.6146
2, 127.353, 20.6148
2, 123.372, 20.6148
2, 230.394, 20.6183
2, 216.342, 20.6219
2, 176.737, 20.6371
3, 176.737, 20.6371
2, 239.544, 20.6409
2, 245.565, 20.6409
3, 239.544, 20.6409
3, 245.565, 20.6409
3, 318.992, 20.6434
3, 100.643, 20.6482
2, 112.865, 20.6533
3, 189.022, 20.6619
3, 191.312, 20.6756
3, 185.780, 20.6791
2, 174.907, 20.6821
2, 104.166, 20.6834
3, 104.166, 20.6834
2, 197.738, 20.6933
3, 342.898, 20.7089
3, 598.101, 20.7106
3, 597.053, 20.7106
2, 129.888, 20.7265
2, 380.518, 20.7291
3, 340.436, 20.7355
3, 182.324, 20.7464
2, 510.690, 20.7522
3, 179.238, 20.7535
3, 218.500, 20.7552
2, 172.311, 20.7675
3, 175.259, 20.7715
3, 164.914,  20.777
2, 187.568, 20.7795
2, 378.074, 20.7799
2, 206.538, 20.7943
2, 207.902, 20.7944
3, 207.902, 20.7944
2, 211.796, 20.8051
2, 590.591, 20.8232
3, 590.591, 20.8232
3, 193.254, 20.8245
3, 186.513, 20.8245
3, 182.734, 20.8305
2, 184.688, 20.8571
2, 115.287, 20.8571
3, 184.688, 20.8571, 20.8571
3, 115.287, 20.8571, 20.8571
2, 200.595, 20.8574
2, 121.303, 20.8611
2, 119.052, 20.8611
3, 303.217, 20.8611
2, 116.770, 20.8642
3, 226.980, 20.8667
2, 228.813, 20.8763
3, 192.043, 20.8789
3, 126.216, 20.8867
3, 164.751, 20.8912
3, 374.886, 20.9035
2, 219.079,  20.926
2, 173.449, 20.9544
2, 208.673, 20.9745
3, 147.409, 20.9761
3, 195.812, 20.9788
3, 124.721,  20.984
3, 123.562,  20.984
2, 528.566, 20.9937
2, 181.622, 21.0199
2, 180.147, 21.0211
3, 461.754, 21.0258
3, 172.237, 21.0301
3, 503.099, 21.0398
3, 212.756,   21.04
2, 217.871, 21.0433
2, 220.257, 21.0433
3, 217.871, 21.0433
3, 220.257, 21.0433
2, 116.437,  21.064
3, 159.126,  21.064
3, 202.363, 21.0656
3, 126.508,  21.074
3, 552.605, 21.0955
3, 120.945, 21.0977
3, 340.442, 21.1045
2, 231.723, 21.1126
3, 184.081,  21.118
3, 174.194, 21.1185
3, 215.663,  21.142
2, 169.707,  21.143
3, 343.303, 21.1562
3, 482.356, 21.1596
2, 205.967, 21.1739
2, 460.559, 21.1777
2, 131.416, 21.1777
2, 157.471, 21.1857
2, 232.803, 21.1873
2, 169.939,  21.195
3, 401.313, 21.1972
3, 210.516, 21.1983
2, 177.639, 21.1996
2, 200.438, 21.2217
2, 154.632, 21.2321
2, 145.450, 21.2325
3, 239.164,  21.246
2, 185.735, 21.2489
3, 192.675, 21.2589
3, 232.345, 21.2629
3, 124.480, 21.2714
2, 172.433, 21.2757
2, 214.386,  21.276
2, 289.587, 21.2882
2, 232.999, 21.2913
3, 129.106, 21.2942
3, 240.471, 21.3029
3,  99.130, 21.3407
2, 119.890, 21.3674
2, 174.191, 21.3712
3, 116.450, 21.3726
2, 187.249, 21.3728
3, 339.455, 21.3758
2, 186.279, 21.3945
2, 170.669, 21.3973
2, 116.765, 21.4174
3, 193.474, 21.4386
2, 173.061, 21.4597
3, 187.804, 21.4624
2, 179.959, 21.4901
3, 255.809, 21.4924
3, 198.312, 21.5057
2, 105.194, 21.5068
2, 191.690, 21.5306
3, 245.813, 21.5314
3, 182.276, 21.5423
2, 388.311, 21.5424
3, 265.650, 21.5438
3, 248.993,  21.546
3, 176.375,  21.547
3, 122.294, 21.5618
3,  99.645, 21.5932
2, 298.561, 21.6011
3, 298.561, 21.6011
2, 167.019, 21.6238
3, 182.233, 21.6255
